Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),EMS:IW North Zone Average Temperature [C](TimeStep),EMS:IW Effective Zone Air Temperature Setpoint [C](TimeStep),EMS:IW Occp First Come Pred [](TimeStep),EMS:IW Occp Last Leave Pred [](TimeStep),EMS:IW Occp Mode [](TimeStep),EMS:IW Hot Water Supply Temperature Setpoint Action [C](TimeStep),EMS:IW Calculated Heating Demand [KW](TimeStep),EMS:IW Average PMV [%](TimeStep),EMS:Setback Flag Sensor [](TimeStep),TEMPHWLOOP SUPPLY SIDE OUTLET:System Node Temperature [C](TimeStep),TEMPHWLOOP SUPPLY SIDE OUTLET:System Node Mass Flow Rate [kg/s](TimeStep),TEMPHWLOOP DEMAND SIDE INLET:System Node Temperature [C](TimeStep),TEMPHWLOOP DEMAND SIDE INLET:System Node Mass Flow Rate [kg/s](TimeStep) 
 01/14  17:20:00,6.06666666666667,60.3333333333333,0.0,0.0,20.3198695803589,18.,9.,15.,0.0,20.3198695803589,4.70384179202116,-999.,1.,20.3765675051499,4.4390336730227,20.4154412672856,4.4390336730227 
 01/14  17:25:00,6.03333333333333,60.4166666666667,0.0,0.0,20.2729846517179,18.,9.,15.,0.0,20.2729846517179,4.68678015313773,-999.,1.,20.3198695803589,4.4390336730227,20.3559998145743,4.4390336730227 
 01/14  17:30:00,6.,60.5,0.0,0.0,20.2351827002202,18.,9.,15.,0.0,20.2351827002202,4.70848555557626,-999.,1.,20.2729846517179,4.4390336730227,20.3036661107015,4.4390336730227 
 01/14  17:35:00,5.96666666666667,60.5833333333333,0.0,0.0,20.2042615906925,18.,9.,15.,0.0,20.2042615906925,4.75090666554691,-999.,1.,20.2351827002202,4.4390336730227,20.260233348154,4.4390336730227 
 01/14  17:40:00,5.93333333333333,60.6666666666667,0.0,0.0,20.17803512349,18.,9.,15.,0.0,20.17803512349,4.8015021164274,-999.,1.,20.2042615906925,4.4390336730227,20.2247431325223,4.4390336730227 
 01/14  17:45:00,5.9,60.75,0.0,0.0,20.1551850298243,18.,9.,15.,0.0,20.1551850298243,4.8522292340957,-999.,1.,20.17803512349,4.4390336730227,20.1952524222155,4.4390336730227 
 01/14  17:50:00,5.86666666666667,60.8333333333333,0.0,0.0,20.1349784767652,18.,9.,15.,0.0,20.1349784767652,4.90099443738855,-999.,1.,20.1551850298243,4.4390336730227,20.1700591045605,4.4390336730227 
 01/14  17:55:00,5.83333333333333,60.9166666666667,0.0,0.0,20.1167614230733,18.,9.,15.,0.0,20.1167614230733,4.9475318972807,-999.,1.,20.1349784767652,4.4390336730227,20.1480608258852,4.4390336730227 
 01/14  18:00:00,5.8,61.,0.0,0.0,20.1000124715009,18.,9.,15.,0.0,20.1000124715009,4.99239852648842,-999.,1.,20.1167614230733,4.4390336730227,20.1284896375474,4.4390336730227 
 01/14  18:05:00,5.75833333333333,61.1666666666667,0.0,0.0,20.0843197119145,18.,9.,15.,0.0,20.0843197119145,5.03533018659651,-999.,1.,20.1000124715009,4.4390336730227,20.1107349800217,4.4390336730227 
 01/14  18:10:00,5.71666666666667,61.3333333333333,0.0,0.0,20.0693245100922,18.,9.,15.,0.0,20.0693245100922,5.07636383558952,-999.,1.,20.0843197119145,4.4390336730227,20.0943123278417,4.4390336730227 
 01/14  18:15:00,5.675,61.5,0.0,0.0,20.054819428134,18.,9.,15.,0.0,20.054819428134,5.11542245130556,-999.,1.,20.0693245100922,4.4390336730227,20.0788218111959,4.4390336730227 
 01/14  18:20:00,5.63333333333333,61.6666666666667,0.0,0.0,20.0406651851009,18.,9.,15.,0.0,20.0406651851009,5.15251325129357,-999.,1.,20.054819428134,4.4390336730227,20.0639722479182,4.4390336730227 
 01/14  18:25:00,5.59166666666667,61.8333333333333,0.0,0.0,20.0267707138836,18.,9.,15.,0.0,20.0267707138836,5.1875444748637,-999.,1.,20.0406651851009,4.4390336730227,20.0495734517013,4.4390336730227 
 01/14  18:30:00,5.55,62.,0.0,0.0,20.0131065333385,18.,9.,15.,0.0,20.0131065333385,5.22131563461876,-999.,1.,20.0267707138836,4.4390336730227,20.0355000280536,4.4390336730227 
 01/14  18:35:00,5.50833333333333,62.1666666666667,0.0,0.0,19.9995764618598,18.,9.,15.,0.0,19.9995764618598,5.25348795915142,-999.,1.,20.0131065333385,4.4390336730227,20.0216848452688,4.4390336730227 
 01/14  18:40:00,5.46666666666667,62.3333333333333,0.0,0.0,19.9861461405055,18.,9.,15.,0.0,19.9861461405055,5.28431251565501,-999.,1.,19.9995764618598,4.4390336730227,20.0080573913931,4.4390336730227 
 01/14  18:45:00,5.425,62.5,0.0,0.0,19.9727779069011,18.,9.,15.,0.0,19.9727779069011,5.31385822199391,-999.,1.,19.9861461405055,4.4390336730227,19.994557652046,4.4390336730227 
 01/14  18:50:00,5.38333333333333,62.6666666666667,0.0,0.0,19.9594234809646,18.,9.,15.,0.0,19.9594234809646,5.34162273511676,-999.,1.,19.9727779069011,4.4390336730227,19.9811444329097,4.4390336730227 
 01/14  18:55:00,5.34166666666667,62.8333333333333,0.0,0.0,19.9461183719041,18.,9.,15.,0.0,19.9461183719041,5.36830507238114,-999.,1.,19.9594234809646,4.4390336730227,19.9677740370835,4.4390336730227 
 01/14  19:00:00,5.3,63.,0.0,0.0,19.93282786443,18.,9.,15.,0.0,19.93282786443,5.39389041964208,-999.,1.,19.9461183719041,4.4390336730227,19.9544411037764,4.4390336730227 
 01/14  19:05:00,5.26666666666667,63.1666666666667,0.0,0.0,19.9195124458172,18.,9.,15.,0.0,19.9195124458172,5.4177304452897,-999.,1.,19.93282786443,4.4390336730227,19.9411376951982,4.4390336730227 
 01/14  19:10:00,5.23333333333333,63.3333333333333,0.0,0.0,19.9063414847284,18.,9.,15.,0.0,19.9063414847284,5.44025991469118,-999.,1.,19.9195124458172,4.4390336730227,19.9278320979389,4.4390336730227 
 01/14  19:15:00,5.2,63.5,0.0,0.0,19.893314062229,18.,9.,15.,0.0,19.893314062229,5.46185802949289,-999.,1.,19.9063414847284,4.4390336730227,19.9145910622141,4.4390336730227 
 01/14  19:20:00,5.16666666666667,63.6666666666667,0.0,0.0,19.8803727135101,18.,9.,15.,0.0,19.8803727135101,5.48219658118927,-999.,1.,19.893314062229,4.4390336730227,19.9014778927348,4.4390336730227 
 01/14  19:25:00,5.13333333333333,63.8333333333333,0.0,0.0,19.8675286621251,18.,9.,15.,0.0,19.8675286621251,5.50156061665748,-999.,1.,19.8803727135101,4.4390336730227,19.8884762971342,4.4390336730227 
 01/14  19:30:00,5.1,64.,0.0,0.0,19.8547547773538,18.,9.,15.,0.0,19.8547547773538,5.52001422414822,-999.,1.,19.8675286621251,4.4390336730227,19.8755715487755,4.4390336730227 
 01/14  19:35:00,5.06666666666667,64.1666666666667,0.0,0.0,19.8420028707531,18.,9.,15.,0.0,19.8420028707531,5.53708139179919,-999.,1.,19.8547547773538,4.4390336730227,19.8627504093598,4.4390336730227 
 01/14  19:40:00,5.03333333333333,64.3333333333333,0.0,0.0,19.8292780147967,18.,9.,15.,0.0,19.8292780147967,5.55311453727051,-999.,1.,19.8420028707531,4.4390336730227,19.8499779991769,4.4390336730227 
 01/14  19:45:00,5.,64.5,0.0,0.0,19.8165566582967,18.,9.,15.,0.0,19.8165566582967,5.56796739765136,-999.,1.,19.8292780147967,4.4390336730227,19.8372355103603,4.4390336730227 
 01/14  19:50:00,4.96666666666667,64.6666666666667,0.0,0.0,19.8038402981234,18.,9.,15.,0.0,19.8038402981234,5.58176890871788,-999.,1.,19.8165566582967,4.4390336730227,19.824508848267,4.4390336730227 
 01/14  19:55:00,4.93333333333333,64.8333333333333,0.0,0.0,19.7911281121897,18.,9.,15.,0.0,19.7911281121897,5.59461436795611,-999.,1.,19.8038402981234,4.4390336730227,19.8117889246718,4.4390336730227 
 01/14  20:00:00,4.9,65.,0.0,0.0,19.7784152235791,18.,9.,15.,0.0,19.7784152235791,5.60639683750534,-999.,1.,19.7911281121897,4.4390336730227,19.7990739371236,4.4390336730227 
 01/14  20:05:00,4.90833333333333,64.9166666666667,0.0,0.0,19.7657156312046,18.,9.,15.,0.0,19.7657156312046,5.61754586442215,-999.,1.,19.7784152235791,4.4390336730227,19.7863608333824,4.4390336730227 
 01/14  20:10:00,4.91666666666667,64.8333333333333,0.0,0.0,19.7531952508931,18.,9.,15.,0.0,19.7531952508931,5.62835491925202,-999.,1.,19.7657156312046,4.4390336730227,19.7736545652161,4.4390336730227 
 01/14  20:15:00,4.925,64.75,0.0,0.0,19.7408511402765,18.,9.,15.,0.0,19.7408511402765,5.63903463666613,-999.,1.,19.7531952508931,4.4390336730227,19.7610434434783,4.4390336730227 
 01/14  20:20:00,4.93333333333333,64.6666666666667,0.0,0.0,19.7286562466827,18.,9.,15.,0.0,19.7286562466827,5.64972808908421,-999.,1.,19.7408511402765,4.4390336730227,19.7485930865728,4.4390336730227 
 01/14  20:25:00,4.94166666666667,64.5833333333333,0.0,0.0,19.7165875075414,18.,9.,15.,0.0,19.7165875075414,5.66027548887658,-999.,1.,19.7286562466827,4.4390336730227,19.7363023105824,4.4390336730227 
 01/14  20:30:00,4.95,64.5,0.0,0.0,19.7046236412858,18.,9.,15.,0.0,19.7046236412858,5.67069351415146,-999.,1.,19.7165875075414,4.4390336730227,19.7241512854267,4.4390336730227 
 01/14  20:35:00,4.95833333333333,64.4166666666667,0.0,0.0,19.6927390863522,18.,9.,15.,0.0,19.6927390863522,5.68096476932769,-999.,1.,19.7046236412858,4.4390336730227,19.7121184937767,4.4390336730227 
 01/14  20:40:00,4.96666666666667,64.3333333333333,0.0,0.0,19.6809068699115,18.,9.,15.,0.0,19.6809068699115,5.69097536388283,-999.,1.,19.6927390863522,4.4390336730227,19.7001804613946,4.4390336730227 
 01/14  20:45:00,4.975,64.25,0.0,0.0,19.6691148504927,18.,9.,15.,0.0,19.6691148504927,5.7005681869154,-999.,1.,19.6809068699115,4.4390336730227,19.6883113408349,4.4390336730227 
 01/14  20:50:00,4.98333333333333,64.1666666666667,0.0,0.0,19.6573637932755,18.,9.,15.,0.0,19.6573637932755,5.70990135942199,-999.,1.,19.6691148504927,4.4390336730227,19.6764918197385,4.4390336730227 
 01/14  20:55:00,4.99166666666667,64.0833333333333,0.0,0.0,19.6456449835162,18.,9.,15.,0.0,19.6456449835162,5.71897739127258,-999.,1.,19.6573637932755,4.4390336730227,19.664714777481,4.4390336730227 
 01/14  21:00:00,5.,64.,0.0,0.0,19.6339529164024,18.,9.,15.,0.0,19.6339529164024,5.72779836390502,-999.,1.,19.6456449835162,4.4390336730227,19.6529746359272,4.4390336730227 
 01/14  21:05:00,5.01666666666667,64.,0.0,0.0,19.6222849891567,18.,9.,15.,0.0,19.6222849891567,5.73636219381575,-999.,1.,19.6339529164024,4.4390336730227,19.6412649223744,4.4390336730227 
 01/14  21:10:00,5.03333333333333,64.,0.0,0.0,19.6106897077029,18.,9.,15.,0.0,19.6106897077029,5.7446727732142,-999.,1.,19.6222849891567,4.4390336730227,19.6295813910536,4.4390336730227 
 01/14  21:15:00,5.05,64.,0.0,0.0,19.5991688389172,18.,9.,15.,0.0,19.5991688389172,5.75282654656787,-999.,1.,19.6106897077029,4.4390336730227,19.6179467224042,4.4390336730227 
 01/14  21:20:00,5.06666666666667,64.,0.0,0.0,19.5877119841981,18.,9.,15.,0.0,19.5877119841981,5.76086365570368,-999.,1.,19.5991688389172,4.4390336730227,19.60638078335,4.4390336730227 
 01/14  21:25:00,5.08333333333333,64.,0.0,0.0,19.5763091055416,18.,9.,15.,0.0,19.5763091055416,5.76874140872673,-999.,1.,19.5877119841981,4.4390336730227,19.5948828979446,4.4390336730227 
 01/14  21:30:00,5.1,64.,0.0,0.0,19.5649517579814,18.,9.,15.,0.0,19.5649517579814,5.77642293848926,-999.,1.,19.5763091055416,4.4390336730227,19.5834448112833,4.4390336730227 
 01/14  21:35:00,5.11666666666667,64.,0.0,0.0,19.5536335862247,18.,9.,15.,0.0,19.5536335862247,5.78389194622476,-999.,1.,19.5649517579814,4.4390336730227,19.5720576437704,4.4390336730227 
 01/14  21:40:00,5.13333333333333,64.,0.0,0.0,19.5423501506137,18.,9.,15.,0.0,19.5423501506137,5.79114376492814,-999.,1.,19.5536335862247,4.4390336730227,19.5607139100034,4.4390336730227 
 01/14  21:45:00,5.15,64.,0.0,0.0,19.5310982978955,18.,9.,15.,0.0,19.5310982978955,5.79817944855466,-999.,1.,19.5423501506137,4.4390336730227,19.5494079866122,4.4390336730227 
 01/14  21:50:00,5.16666666666667,64.,0.0,0.0,19.5198757958662,18.,9.,15.,0.0,19.5198757958662,5.80500207179263,-999.,1.,19.5310982978955,4.4390336730227,19.5381358396791,4.4390336730227 
 01/14  21:55:00,5.18333333333333,64.,0.0,0.0,19.5086812342801,18.,9.,15.,0.0,19.5086812342801,5.8116150882139,-999.,1.,19.5198757958662,4.4390336730227,19.5268945997641,4.4390336730227 
 01/14  22:00:00,5.2,64.,0.0,0.0,19.4975131847343,18.,9.,15.,0.0,19.4975131847343,5.81802255581096,-999.,1.,19.5086812342801,4.4390336730227,19.515682317961,4.4390336730227 
 01/14  22:05:00,5.20833333333333,64.,0.0,0.0,19.4863699725131,18.,9.,15.,0.0,19.4863699725131,5.82425222058872,-999.,1.,19.4975131847343,4.4390336730227,19.5044974661702,4.4390336730227 
 01/14  22:10:00,5.21666666666667,64.,0.0,0.0,19.475192741401,18.,9.,15.,0.0,19.475192741401,5.83032117076791,-999.,1.,19.4863699725131,4.4390336730227,19.4933384724123,4.4390336730227 
 01/14  22:15:00,5.225,64.,0.0,0.0,19.4639772131656,18.,9.,15.,0.0,19.4639772131656,5.83613109234307,-999.,1.,19.475192741401,4.4390336730227,19.4821750241849,4.4390336730227 
 01/14  22:20:00,5.23333333333333,64.,0.0,0.0,19.4527338881696,18.,9.,15.,0.0,19.4527338881696,5.84164478223074,-999.,1.,19.4639772131656,4.4390336730227,19.4709813818331,4.4390336730227 
 01/14  22:25:00,5.24166666666667,64.,0.0,0.0,19.4414737663376,18.,9.,15.,0.0,19.4414737663376,5.84691963213109,-999.,1.,19.4527338881696,4.4390336730227,19.4597563409529,4.4390336730227 
 01/14  22:30:00,5.25,64.,0.0,0.0,19.4302065346014,18.,9.,15.,0.0,19.4302065346014,5.85200637374172,-999.,1.,19.4414737663376,4.4390336730227,19.4485082891286,4.4390336730227 
 01/14  22:35:00,5.25833333333333,64.,0.0,0.0,19.4189395611299,18.,9.,15.,0.0,19.4189395611299,5.85693254270232,-999.,1.,19.4302065346014,4.4390336730227,19.4372470408094,4.4390336730227 
 01/14  22:40:00,5.26666666666667,64.,0.0,0.0,19.407678034397,18.,9.,15.,0.0,19.407678034397,5.86171161766184,-999.,1.,19.4189395611299,4.4390336730227,19.4259811465427,4.4390336730227 
 01/14  22:45:00,5.275,64.,0.0,0.0,19.3964258054458,18.,9.,15.,0.0,19.3964258054458,5.86634958709083,-999.,1.,19.407678034397,4.4390336730227,19.4147171207844,4.4390336730227 
 01/14  22:50:00,5.28333333333333,64.,0.0,0.0,19.3851858710434,18.,9.,15.,0.0,19.3851858710434,5.87084981039761,-999.,1.,19.3964258054458,4.4390336730227,19.4034597494187,4.4390336730227 
 01/14  22:55:00,5.29166666666667,64.,0.0,0.0,19.3739605447992,18.,9.,15.,0.0,19.3739605447992,5.87521535354993,-999.,1.,19.3851858710434,4.4390336730227,19.3922126440793,4.4390336730227 
 01/14  23:00:00,5.3,64.,0.0,0.0,19.3627516045055,18.,9.,15.,0.0,19.3627516045055,5.8794493146354,-999.,1.,19.3739605447992,4.4390336730227,19.3809785832842,4.4390336730227 
 01/14  23:05:00,5.31666666666667,64.3333333333333,0.0,0.0,19.3515604315596,18.,9.,15.,0.0,19.3515604315596,5.8831081258775,-999.,1.,19.3627516045055,4.4390336730227,19.3697597059625,4.4390336730227 
 01/14  23:10:00,5.33333333333333,64.6666666666667,0.0,0.0,19.3404848839249,18.,9.,15.,0.0,19.3404848839249,5.88590744629494,-999.,1.,19.3515604315596,4.4390336730227,19.3585576641514,4.4390336730227 
 01/14  23:15:00,5.35,65.,0.0,0.0,19.3295352082973,18.,9.,15.,0.0,19.3295352082973,5.88799104757492,-999.,1.,19.3404848839249,4.4390336730227,19.3474222465285,4.4390336730227 
 01/14  23:20:00,5.36666666666667,65.3333333333333,0.0,0.0,19.3186964792757,18.,9.,15.,0.0,19.3186964792757,5.8894572469208,-999.,1.,19.3295352082973,4.4390336730227,19.3363976965543,4.4390336730227 
 01/14  23:25:00,5.38333333333333,65.6666666666667,0.0,0.0,19.3079512550924,18.,9.,15.,0.0,19.3079512550924,5.89025526732505,-999.,1.,19.3186964792757,4.4390336730227,19.3254885088675,4.4390336730227 
 01/14  23:30:00,5.4,66.,0.0,0.0,19.2972836938164,18.,9.,15.,0.0,19.2972836938164,5.89034029378849,-999.,1.,19.3079512550924,4.4390336730227,19.3146824177394,4.4390336730227 
 01/14  23:35:00,5.41666666666667,66.3333333333333,0.0,0.0,19.2866818521249,18.,9.,15.,0.0,19.2866818521249,5.88970230074308,-999.,1.,19.2972836938164,4.4390336730227,19.3039638282412,4.4390336730227 
 01/14  23:40:00,5.43333333333333,66.6666666666667,0.0,0.0,19.2761373618453,18.,9.,15.,0.0,19.2761373618453,5.88835429729739,-999.,1.,19.2866818521249,4.4390336730227,19.293318902236,4.4390336730227 
 01/14  23:45:00,5.45,67.,0.0,0.0,19.2656440268849,18.,9.,15.,0.0,19.2656440268849,5.88632095730928,-999.,1.,19.2761373618453,4.4390336730227,19.2827371056576,4.4390336730227 
 01/14  23:50:00,5.46666666666667,67.3333333333333,0.0,0.0,19.2551971604624,18.,9.,15.,0.0,19.2551971604624,5.88363003985689,-999.,1.,19.2656440268849,4.4390336730227,19.2722107216613,4.4390336730227 
 01/14  23:55:00,5.48333333333333,67.6666666666667,0.0,0.0,19.2447933263783,18.,9.,15.,0.0,19.2447933263783,5.88030869120303,-999.,1.,19.2551971604624,4.4390336730227,19.2617340035649,4.4390336730227 
 01/14  24:00:00,5.5,68.,0.0,0.0,19.2344300264251,18.,9.,15.,0.0,19.2344300264251,5.87638304288241,-999.,1.,19.2447933263783,4.4390336730227,19.2513026773698,4.4390336730227 
 01/15  00:05:00,5.525,68.3333333333333,0.0,0.0,19.2241054167858,18.,12.,18.,0.0,19.2241054167858,5.87160583348247,-999.,1.,19.2344300264251,4.4390336730227,19.2409136078358,4.4390336730227 
 01/15  00:10:00,5.55,68.6666666666667,0.0,0.0,19.2139448427821,18.,12.,18.,0.0,19.2139448427821,5.86582581539503,-999.,1.,19.2241054167858,4.4390336730227,19.2305644961114,4.4390336730227 
 01/15  00:15:00,5.575,69.,0.0,0.0,19.203958419317,18.,12.,18.,0.0,19.203958419317,5.85927143869638,-999.,1.,19.2139448427821,4.4390336730227,19.2203171518396,4.4390336730227 
 01/15  00:20:00,5.6,69.3333333333333,0.0,0.0,19.1941269239985,18.,12.,18.,0.0,19.1941269239985,5.85207167080236,-999.,1.,19.203958419317,4.4390336730227,19.210226340915,4.4390336730227 
 01/15  00:25:00,5.625,69.6666666666667,0.0,0.0,19.1844283832019,18.,12.,18.,0.0,19.1844283832019,5.84415901638607,-999.,1.,19.1941269239985,4.4390336730227,19.2002964896986,4.4390336730227 
 01/15  00:30:00,5.65,70.,0.0,0.0,19.1748423943747,18.,12.,18.,0.0,19.1748423943747,5.83546973564809,-999.,1.,19.1844283832019,4.4390336730227,19.1905117715219,4.4390336730227 
 01/15  00:35:00,5.675,70.3333333333333,0.0,0.0,19.1653534153672,18.,12.,18.,0.0,19.1653534153672,5.82598668392301,-999.,1.,19.1748423943747,4.4390336730227,19.1808522412075,4.4390336730227 
 01/15  00:40:00,5.7,70.6666666666667,0.0,0.0,19.1559501867006,18.,12.,18.,0.0,19.1559501867006,5.81571959888947,-999.,1.,19.1653534153672,4.4390336730227,19.171300024508,4.4390336730227 
 01/15  00:45:00,5.725,71.,0.0,0.0,19.1466246035202,18.,12.,18.,0.0,19.1466246035202,5.80469105004869,-999.,1.,19.1559501867006,4.4390336730227,19.1618412548431,4.4390336730227 
 01/15  00:50:00,5.75,71.3333333333333,0.0,0.0,19.1373707187045,18.,12.,18.,0.0,19.1373707187045,5.79293061743118,-999.,1.,19.1466246035202,4.4390336730227,19.1524657274205,4.4390336730227 
 01/15  00:55:00,5.775,71.6666666666667,0.0,0.0,19.1281840352015,18.,12.,18.,0.0,19.1281840352015,5.78041723734325,-999.,1.,19.1373707187045,4.4390336730227,19.1431659948396,4.4390336730227 
 01/15  01:00:00,5.8,72.,0.0,0.0,19.1190691449609,18.,12.,18.,0.0,19.1190691449609,5.7672394947895,-999.,1.,19.1281840352015,4.4390336730227,19.1339365338314,4.4390336730227 
 01/15  01:05:00,5.81666666666667,72.3333333333333,0.0,0.0,19.110023134272,18.,12.,18.,0.0,19.110023134272,5.75371018440916,-999.,1.,19.1190691449609,4.4390336730227,19.1247771954285,4.4390336730227 
 01/15  01:10:00,5.83333333333333,72.6666666666667,0.0,0.0,19.1009120140562,18.,12.,18.,0.0,19.1009120140562,5.74003179993091,-999.,1.,19.110023134272,4.4390336730227,19.1156878526791,4.4390336730227 
 01/15  01:15:00,5.85,73.,0.0,0.0,19.0917213008038,18.,12.,18.,0.0,19.0917213008038,5.72600232885897,-999.,1.,19.1009120140562,4.4390336730227,19.1066004614588,4.4390336730227 
 01/15  01:20:00,5.86666666666667,73.3333333333333,0.0,0.0,19.0824689201374,18.,12.,18.,0.0,19.0824689201374,5.71152938670646,-999.,1.,19.0917213008038,4.4390336730227,19.0974542411827,4.4390336730227 
 01/15  01:25:00,5.88333333333333,73.6666666666667,0.0,0.0,19.0731757475123,18.,12.,18.,0.0,19.0731757475123,5.69672816596257,-999.,1.,19.0824689201374,4.4390336730227,19.0882416041045,4.4390336730227 
 01/15  01:30:00,5.9,74.,0.0,0.0,19.0638617429948,18.,12.,18.,0.0,19.0638617429948,5.68170466177844,-999.,1.,19.0731757475123,4.4390336730227,19.0789768031991,4.4390336730227 
 01/15  01:35:00,5.91666666666667,74.3333333333333,0.0,0.0,19.0545427037912,18.,12.,18.,0.0,19.0545427037912,5.6665190449472,-999.,1.,19.0638617429948,4.4390336730227,19.0696789180867,4.4390336730227 
 01/15  01:40:00,5.93333333333333,74.6666666666667,0.0,0.0,19.0452296794511,18.,12.,18.,0.0,19.0452296794511,5.65120219006646,-999.,1.,19.0545427037912,4.4390336730227,19.0603656447101,4.4390336730227 
 01/15  01:45:00,5.95,75.,0.0,0.0,19.0359309915348,18.,12.,18.,0.0,19.0359309915348,5.63576752685125,-999.,1.,19.0452296794511,4.4390336730227,19.0510507841683,4.4390336730227 
 01/15  01:50:00,5.96666666666667,75.3333333333333,0.0,0.0,19.0266528544705,18.,12.,18.,0.0,19.0266528544705,5.62022185132789,-999.,1.,19.0359309915348,4.4390336730227,19.0417445743107,4.4390336730227 
 01/15  01:55:00,5.98333333333333,75.6666666666667,0.0,0.0,19.0174000299763,18.,12.,18.,0.0,19.0174000299763,5.60457046494331,-999.,1.,19.0266528544705,4.4390336730227,19.032454667526,4.4390336730227 
 01/15  02:00:00,6.,76.,0.0,0.0,19.0081758993369,18.,12.,18.,0.0,19.0081758993369,5.58881840305774,-999.,1.,19.0174000299763,4.4390336730227,19.0231868404847,4.4390336730227 
 01/15  02:05:00,5.975,76.3333333333333,0.0,0.0,18.9989831260886,18.,12.,18.,0.0,18.9989831260886,5.57311204921958,-999.,1.,19.0081758993369,4.4390336730227,19.0139453679674,4.4390336730227 
 01/15  02:10:00,5.95,76.6666666666667,0.0,0.0,18.9895491385961,18.,12.,18.,0.0,18.9895491385961,5.5575379399481,-999.,1.,18.9989831260886,4.4390336730227,19.0047334519275,4.4390336730227 
 01/15  02:15:00,5.925,77.,0.0,0.0,18.9798557984074,18.,12.,18.,0.0,18.9798557984074,5.5416112485739,-999.,1.,18.9895491385961,4.4390336730227,18.9954159207771,4.4390336730227 
 01/15  02:20:00,5.9,77.3333333333333,0.0,0.0,18.9699551718641,18.,12.,18.,0.0,18.9699551718641,5.52517713996753,-999.,1.,18.9798557984074,4.4390336730227,18.9858754616496,4.4390336730227 
 01/15  02:25:00,5.875,77.6666666666667,0.0,0.0,18.9598933284268,18.,12.,18.,0.0,18.9598933284268,5.5084203887764,-999.,1.,18.9699551718641,4.4390336730227,18.9761090987361,4.4390336730227 
 01/15  02:30:00,5.85,78.,0.0,0.0,18.949716296663,18.,12.,18.,0.0,18.949716296663,5.49152527092768,-999.,1.,18.9598933284268,4.4390336730227,18.9661547800109,4.4390336730227 
 01/15  02:35:00,5.825,78.3333333333333,0.0,0.0,18.9394608315482,18.,12.,18.,0.0,18.9394608315482,5.4746111569456,-999.,1.,18.949716296663,4.4390336730227,18.9560569147399,4.4390336730227 
 01/15  02:40:00,5.8,78.6666666666667,0.0,0.0,18.9291527773606,18.,12.,18.,0.0,18.9291527773606,5.45771739080055,-999.,1.,18.9394608315482,4.4390336730227,18.9458565567709,4.4390336730227 
 01/15  02:45:00,5.775,79.,0.0,0.0,18.9188112044302,18.,12.,18.,0.0,18.9188112044302,5.44085880744345,-999.,1.,18.9291527773606,4.4390336730227,18.9355858607255,4.4390336730227 
 01/15  02:50:00,5.75,79.3333333333333,0.0,0.0,18.9084504357738,18.,12.,18.,0.0,18.9084504357738,5.42402835366995,-999.,1.,18.9188112044302,4.4390336730227,18.9252685499148,4.4390336730227 
 01/15  02:55:00,5.725,79.6666666666667,0.0,0.0,18.89808094962,18.,12.,18.,0.0,18.89808094962,5.40717155062588,-999.,1.,18.9084504357738,4.4390336730227,18.9149222548057,4.4390336730227 
 01/15  03:00:00,5.7,80.,0.0,0.0,18.8877176321029,18.,12.,18.,0.0,18.8877176321029,5.39033855791189,-999.,1.,18.89808094962,4.4390336730227,18.9045600392263,4.4390336730227 
 01/15  03:05:00,5.68333333333333,80.4166666666667,0.0,0.0,18.8773650512779,18.,12.,18.,0.0,18.8773650512779,5.37351794503729,-999.,1.,18.8877176321029,4.4390336730227,18.8941951126064,4.4390336730227 
 01/15  03:10:00,5.66666666666667,80.8333333333333,0.0,0.0,18.8670807787469,18.,12.,18.,0.0,18.8670807787469,5.35669430584187,-999.,1.,18.8773650512779,4.4390336730227,18.8838368512895,4.4390336730227 
 01/15  03:15:00,5.65,81.25,0.0,0.0,18.8568700300525,18.,12.,18.,0.0,18.8568700300525,5.33994939135562,-999.,1.,18.8670807787469,4.4390336730227,18.8735173587074,4.4390336730227 
 01/15  03:20:00,5.63333333333333,81.6666666666667,0.0,0.0,18.8467237659389,18.,12.,18.,0.0,18.8467237659389,5.32331133273525,-999.,1.,18.8568700300525,4.4390336730227,18.8632628244386,4.4390336730227 
 01/15  03:25:00,5.61666666666667,82.0833333333333,0.0,0.0,18.836632245141,18.,12.,18.,0.0,18.836632245141,5.30672217853682,-999.,1.,18.8467237659389,4.4390336730227,18.8530755543147,4.4390336730227 
 01/15  03:30:00,5.6,82.5,0.0,0.0,18.8265872298258,18.,12.,18.,0.0,18.8265872298258,5.29013239943103,-999.,1.,18.836632245141,4.4390336730227,18.8429484477768,4.4390336730227 
 01/15  03:35:00,5.58333333333333,82.9166666666667,0.0,0.0,18.8165825256159,18.,12.,18.,0.0,18.8165825256159,5.27351579153748,-999.,1.,18.8265872298258,4.4390336730227,18.8328730502073,4.4390336730227 
 01/15  03:40:00,5.56666666666667,83.3333333333333,0.0,0.0,18.8066137781818,18.,12.,18.,0.0,18.8066137781818,5.25686038070905,-999.,1.,18.8165825256159,4.4390336730227,18.8228421041551,4.4390336730227 
