time_in_sec,c
7841,20.58031452
7842,20.5718873
7843,20.5633154
7844,20.54877996
7845,20.54631471
7846,20.54157438
7847,20.54245085
7848,20.5258537
7849,20.52733828
7850,20.51735432
7851,20.52217531
7852,20.52401051
7853,20.51646975
7854,20.51583457
7855,20.51801332
7856,20.51627964
7857,20.50240704
7858,20.51046575
7859,20.49957709
7860,20.49540837
7861,20.49409257
7862,20.48848217
7863,20.48150556
7864,20.48369877
7865,20.47935653
7866,20.48145405
7867,20.48211269
7868,20.48329323
7869,20.48442125
7870,20.4756784
7871,20.46216327
7872,20.46090952
7873,20.45918606
7874,20.4722463
7875,20.52499656
7876,20.59706636
7877,20.66148704
7878,20.74411119
7879,20.82670589
7880,20.92337962
7881,21.01319964
7882,21.10736334
7883,21.19949531
7884,21.29865796
7885,21.40149905
7886,21.5025648
7887,21.60432037
7888,21.71079814
7889,21.80747353
7890,21.90219506
7891,21.98664198
7892,22.05817816
7893,22.12437745
7894,22.19718493
7895,22.25975093
7896,22.32744472
7897,22.40742588
7898,22.48323712
7899,22.56314604
7900,22.63782597
7901,22.69246942
7902,22.74391081
7903,22.78891788
7904,22.83667465
7905,22.91054259
7906,22.97436289
7907,23.03432346
7908,23.07638612
7909,23.09831694
7910,23.0818839
7911,23.06074289
7912,23.03977998
7913,23.01050028
7914,22.97215929
7915,22.94606049
7916,22.93029604
7917,22.92067009
7918,22.90086445
7919,22.89041202
7920,22.86603494
7921,22.84972654
7922,22.84638796
7923,22.84695148
7924,22.84010128
7925,22.82309535
7926,22.81006654
7927,22.80130711
7928,22.80619422
7929,22.83295247
7930,22.82405093
7931,22.83107684
7932,22.83328734
7933,22.82482704
7934,22.81099383
7935,22.80327151
7936,22.76386062
7937,22.74132935
7938,22.73071017
7939,22.69959846
7940,22.6789158
7941,22.6506512
7942,22.62670924
7943,22.59839012
7944,22.57643822
7945,22.55751517
7946,22.56475652
7947,22.59351728
7948,22.63026512
7949,22.69103793
7950,22.7569624
7951,22.79848449
7952,22.83575802
7953,22.86645744
7954,22.87772815
7955,22.86818148
7956,22.85049717
7957,22.82906944
7958,22.78142346
7959,22.74443088
7960,22.71830671
7961,22.68400432
7962,22.66650677
7963,22.65764568
7964,22.64755741
7965,22.67519938
7966,22.70461444
7967,22.7512574
7968,22.80689564
7969,22.86409754
7970,22.90485376
7971,22.91915093
7972,22.92996515
7973,22.91878644
7974,22.90076477
7975,22.87002741
7976,22.82051161
7977,22.78517662
7978,22.74571593
7979,22.69589536
7980,22.66839258
7981,22.6370716
7982,22.61534662
7983,22.62076701
7984,22.65266739
7985,22.68273178
7986,22.72426333
7987,22.77577252
7988,22.83860275
7989,22.89502872
7990,22.93313825
7991,22.94590494
7992,22.95375926
7993,22.93549198
7994,22.90864102
7995,22.86532687
7996,22.8194859
7997,22.77181967
7998,22.73115
7999,22.68911296
8000,22.68688178
8001,22.69738112
8002,22.72563185
8003,22.77722195
8004,22.84441667
8005,22.90691946
8006,22.94870679
8007,22.97787463
8008,22.98499098
8009,22.97587072
8010,22.96636809
8011,22.92723469
8012,22.892181
8013,22.85382008
8014,22.79797681
8015,22.76070578
8016,22.70414941
8017,22.65142004
8018,22.58645926
8019,22.52330185
8020,22.47283948
8021,22.41222778
8022,22.36075557
8023,22.31772716
8024,22.27373985
8025,22.23450901
8026,22.18525926
8027,22.1543701
8028,22.12296581
8029,22.08254788
8030,22.04302716
8031,22.00623054
8032,21.97410988
8033,21.92346009
8034,21.89423827
8035,21.8701868
8036,21.83685
8037,21.80838086
8038,21.77692283
8039,21.75444141
8040,21.72104659
8041,21.69856358
8042,21.68990057
8043,21.6581657
8044,21.64803702
8045,21.62809353
8046,21.61122743
8047,21.58614716
8048,21.56528991
8049,21.55410461
8050,21.53192001
8051,21.51204568
8052,21.48824686
8053,21.48838554
8054,21.45989074
8055,21.43569136
8056,21.42142373
8057,21.39983535
8058,21.37812865
8059,21.35604877
8060,21.33777963
8061,21.31515488
8062,21.28741454
8063,21.26880353
8064,21.24204568
8065,21.20930679
8066,21.18776938
8067,21.15888615
8068,21.14907716
8069,21.11960515
8070,21.09274938
8071,21.07748111
8072,21.05879637
8073,21.04252657
8074,21.02978302
8075,21.00872029
8076,20.99541699
8077,20.96966673
8078,20.96095062
8079,20.94205779
8080,20.94409296
8081,20.92865885
8082,20.92446533
8083,20.90889937
8084,20.89764948
8085,20.87832408
8086,20.8724642
8087,20.85497531
8088,20.85314196
8089,20.85500527
8090,20.8355139
8091,20.81951716
8092,20.81419283
8093,20.80926605
8094,20.80855281
8095,20.79805247
8096,20.80785926
8097,20.81019692
8098,20.80309903
8099,20.79840646
8100,20.79192041
8101,20.77926763
8102,20.7725679
8103,20.76024852
8104,20.75562963
8105,20.74744173
8106,20.7522963
8107,20.73213925
8108,20.72507901
8109,20.73738671
8110,20.72043803
8111,20.72715183
8112,20.72221173
8113,20.71456667
8114,20.71218985
8115,20.71334757
8116,20.71505432
8117,20.71790655
8118,20.72283917
8119,20.71965336
8120,20.72027583
8121,20.70642951
8122,20.71401518
8123,20.70363481
8124,20.69290438
8125,20.69106037
8126,20.67798889
8127,20.66678981
8128,20.6661503
8129,20.66733864
8130,20.664809
8131,20.67516198
8132,20.68567901
8133,20.67513433
8134,20.67221429
8135,20.6870037
8136,20.67324136
8137,20.66808427
8138,20.65966978
8139,20.66509844
8140,20.66386481
8141,20.64984841
8142,20.64556754
8143,20.63395147
8144,20.64095614
8145,20.63944328
8146,20.64357346
8147,20.64206298
8148,20.62564186
8149,20.63091382
8150,20.61528148
8151,20.60601481
8152,20.6015518
8153,20.59264136
8154,20.5914093
8155,20.59436828
8156,20.5925046
8157,20.60108344
8158,20.60809473
8159,20.60110964
8160,20.60696703
8161,20.6040679
8162,20.63193291
8163,20.66852756
8164,20.73878987
8165,20.83132781
8166,20.91320279
8167,21.00600982
8168,21.10194254
8169,21.20053484
8170,21.28768794
8171,21.38498431
8172,21.48346975
8173,21.58739388
8174,21.68834073
8175,21.8047716
8176,21.91104048
8177,22.02016573
8178,22.12076691
8179,22.22022624
8180,22.31365123
8181,22.38768428
8182,22.47739599
8183,22.55728025
8184,22.63959098
8185,22.7207784
8186,22.81036574
8187,22.88904345
8188,22.9764036
8189,23.04308799
8190,23.10179412
8191,23.12781269
8192,23.14524568
8193,23.14271667
8194,23.1214821
8195,23.0730318
8196,23.04744405
8197,23.02972691
8198,23.01004419
8199,22.99437938
8200,22.97877529
8201,22.96861914
8202,22.94835802
8203,22.95123642
8204,22.94179198
8205,22.94262593
8206,22.94434383
8207,22.93995029
8208,22.94636081
8209,22.95750062
8210,22.97919779
8211,23.00502812
8212,23.01247467
8213,23.01372444
8214,23.00973731
8215,23.00447004
8216,22.99653709
8217,22.9857858
8218,22.98166579
8219,22.96098522
8220,22.94526728
8221,22.92121173
8222,22.89685527
8223,22.87557802
8224,22.8519987
8225,22.83562431
8226,22.82863296
8227,22.81207531
8228,22.80763889
8229,22.80616272
8230,22.81533028
8231,22.81153795
8232,22.81760679
8233,22.82559194
8234,22.83439312
8235,22.84183246
8236,22.83384782
8237,22.82534035
8238,22.81488848
8239,22.80494197
8240,22.79635714
8241,22.80088516
8242,22.7951309
8243,22.78770494
8244,22.77795246
8245,22.76243947
8246,22.74124198
8247,22.71309444
8248,22.68898704
8249,22.66504074
8250,22.66139848
8251,22.64257963
8252,22.63113056
8253,22.61621199
8254,22.62266535
8255,22.61512038
8256,22.60820185
8257,22.60302901
8258,22.58709472
8259,22.5962781
8260,22.60029088
8261,22.63519637
8262,22.66650856
8263,22.70361192
8264,22.7495392
8265,22.7600561
8266,22.76099813
8267,22.75133704
8268,22.72073056
8269,22.69647913
8270,22.67007212
8271,22.63631362
8272,22.61214637
8273,22.58331759
8274,22.56885273
8275,22.58031514
8276,22.60833644
8277,22.6446037
8278,22.703733
8279,22.76683642
8280,22.82399036
8281,22.88570399
8282,22.90219601
8283,22.90826304
8284,22.9000389
8285,22.88998149
8286,22.87121948
8287,22.84762991
8288,22.81004203
8289,22.76843548
8290,22.73225926
8291,22.70280864
8292,22.69689877
8293,22.66623159
8294,22.64746912
8295,22.63890559
8296,22.61389777
8297,22.57364821
8298,22.52198
8299,22.46831077
8300,22.39485122
8301,22.33256884
8302,22.26725316
8303,22.19762963
8304,22.14488025
8305,22.08371607
8306,22.03698733
8307,21.99654167
8308,21.96074011
8309,21.93597593
8310,21.90192628
8311,21.87130358
8312,21.83283389
8313,21.8002299
8314,21.76834106
8315,21.74498035
8316,21.71955989
8317,21.68077135
8318,21.65183059
8319,21.61269106
8320,21.58061105
8321,21.5471836
8322,21.51224099
8323,21.48512194
8324,21.4605642
8325,21.43236975
8326,21.39498549
8327,21.38170282
8328,21.35480401
8329,21.33841358
8330,21.32790679
8331,21.3069374
8332,21.28438519
8333,21.27646543
8334,21.25956539
8335,21.2383704
8336,21.22284481
8337,21.1938885
8338,21.17962731
8339,21.16550004
8340,21.14071296
8341,21.13748086
8342,21.1340299
8343,21.11082469
8344,21.09632593
8345,21.08471298
8346,21.06879265
8347,21.04488115
8348,21.04228889
8349,21.02841581
8350,21.01510243
8351,21.0084426
8352,21.00175889
8353,20.98187962
8354,20.97649938
8355,20.9595423
8356,20.95297901
8357,20.94954447
8358,20.95185241
8359,20.94617222
8360,20.94427593
8361,20.94717445
8362,20.94781912
8363,20.93718391
8364,20.92632785
8365,20.91632816
8366,20.91104135
8367,20.89271567
8368,20.87622496
8369,20.86727099
8370,20.85169599
8371,20.8566466
8372,20.85480378
8373,20.84039354
8374,20.82685062
8375,20.82058028
8376,20.81025432
8377,20.79340741
8378,20.76180617
8379,20.74230556
8380,20.7201108
8381,20.70230062
8382,20.68123671
8383,20.67587073
8384,20.67417254
8385,20.66785708
8386,20.69011539
8387,20.69879442
8388,20.7112444
8389,20.72090214
8390,20.72880157
8391,20.72587012
8392,20.70003647
8393,20.6788321
8394,20.65803519
8395,20.63748765
8396,20.6245502
8397,20.6144296
8398,20.60771103
8399,20.56746365
8400,20.55161111
8401,20.53983951
8402,20.52959259
8403,20.53145837
8404,20.52816049
8405,20.52934602
8406,20.51344823
8407,20.51063422
8408,20.51719014
8409,20.49128497
8410,20.48149259
8411,20.46565864
8412,20.45134444
8413,20.44050185
8414,20.42539877
8415,20.41966423
8416,20.39983457
8417,20.39268555
8418,20.36597037
8419,20.3678559
8420,20.35696457
8421,20.34381644
8422,20.34668419
8423,20.33984012
8424,20.35005864
8425,20.34289136
8426,20.34828829
8427,20.33364725
8428,20.34237402
8429,20.33934568
8430,20.3361416
8431,20.3366456
8432,20.33578427
8433,20.34061136
8434,20.3244784
8435,20.32020035
8436,20.30296265
8437,20.29853798
8438,20.3288478
8439,20.37844383
8440,20.43467583
8441,20.49993225
8442,20.58004291
8443,20.64516661
8444,20.73820877
8445,20.82728236
8446,20.92646975
8447,21.01705033
8448,21.12102831
8449,21.21115677
8450,21.31182634
8451,21.40095152
8452,21.49299506
8453,21.56811389
8454,21.65483488
8455,21.73805183
8456,21.82321877
8457,21.89728863
8458,21.96332096
8459,22.03495205
8460,22.1124003
8461,22.18653833
8462,22.2569883
8463,22.33023304
8464,22.39742074
8465,22.46905928
8466,22.53307314
8467,22.59503325
8468,22.65029845
8469,22.73296477
8470,22.80913336
8471,22.90340679
8472,22.9856225
8473,23.03605219
8474,23.07696974
8475,23.08100918
8476,23.06456111
8477,23.00319234
8478,22.9386309
8479,22.88196484
8480,22.82870635
8481,22.77334103
8482,22.71836696
8483,22.67372254
8484,22.62864753
8485,22.61882504
8486,22.62486762
8487,22.66971512
8488,22.72403736
8489,22.78665513
8490,22.85273792
8491,22.88341535
8492,22.90769198
8493,22.94016223
8494,22.99946852
8495,23.03969356
8496,23.03316307
8497,23.04254235
8498,23.02404502
8499,22.99347315
8500,22.96464172
8501,22.94565868
8502,22.92379046
8503,22.88061878
8504,22.8540142
8505,22.82283087
8506,22.80037717
8507,22.79406856
8508,22.82279663
8509,22.81767096
8510,22.79799321
8511,22.77390538
8512,22.7199799
8513,22.67625833
8514,22.65198642
8515,22.6343532
8516,22.61909901
8517,22.61710185
8518,22.60967751
8519,22.61599414
8520,22.62908338
8521,22.64525192
8522,22.66503859
8523,22.68653036
8524,22.68089321
8525,22.68043299
8526,22.67449815
8527,22.70857445
8528,22.72116446
8529,22.71537778
8530,22.69369234
8531,22.67311165
8532,22.64683272
8533,22.62477689
8534,22.59443951
8535,22.58918366
8536,22.56674753
8537,22.56462654
8538,22.54688308
8539,22.51843953
8540,22.52646914
8541,22.56465549
8542,22.62080648
8543,22.6681374
8544,22.71562548
8545,22.7648366
8546,22.80942619
8547,22.83256145
8548,22.84121641
8549,22.8219179
8550,22.79576814
8551,22.77695591
8552,22.73888954
8553,22.68432415
8554,22.6276321
8555,22.59634838
8556,22.57665768
8557,22.58678704
8558,22.61755988
8559,22.65315615
8560,22.70810965
8561,22.76913856
8562,22.83873086
8563,22.89090558
8564,22.93032593
8565,22.94614662
8566,22.94381951
8567,22.9219136
8568,22.88889136
8569,22.82542807
8570,22.76455679
8571,22.70056728
8572,22.64553951
8573,22.62749105
8574,22.62037657
8575,22.65114815
8576,22.67652655
8577,22.71966359
8578,22.78227252
8579,22.8342653
8580,22.89477244
8581,22.93322531
8582,22.95598395
8583,22.96015864
8584,22.93233548
8585,22.89035617
8586,22.84371946
8587,22.76935407
8588,22.70309691
8589,22.6708784
8590,22.66902716
8591,22.68390309
8592,22.72566975
8593,22.76324663
8594,22.79094172
8595,22.81232256
8596,22.79558148
8597,22.77521038
8598,22.7352454
8599,22.67776292
8600,22.6204531
8601,22.54939654
8602,22.4774216
8603,22.41049656
8604,22.33537303
8605,22.26344757
8606,22.18784599
8607,22.11203341
8608,22.03677654
8609,21.97929486
8610,21.9308142
8611,21.86597276
8612,21.81507343
8613,21.76641975
8614,21.71736359
8615,21.66804195
8616,21.62907531
8617,21.59194478
8618,21.54652556
8619,21.51071169
8620,21.46651783
8621,21.43473883
8622,21.3969951
8623,21.36404997
8624,21.33833765
8625,21.30958607
8626,21.26592691
8627,21.24120774
8628,21.22034877
8629,21.20757953
8630,21.21246605
8631,21.21277284
8632,21.20337348
8633,21.19920864
8634,21.18033765
8635,21.16443432
8636,21.13913405
8637,21.1229331
8638,21.10752186
8639,21.07857926
8640,21.05893951
8641,21.03222222
8642,21.00469568
8643,20.9670948
8644,20.94386759
8645,20.91798544
8646,20.89377648
8647,20.86863951
8648,20.84130706
8649,20.82863083
8650,20.80257588
8651,20.78322346
8652,20.76184938
8653,20.7352821
8654,20.7171716
8655,20.68832407
8656,20.67096419
8657,20.6651818
8658,20.66315309
8659,20.65958086
8660,20.65371955
8661,20.65228299
8662,20.64344136
8663,20.63668889
8664,20.62092346
8665,20.62057969
8666,20.60902039
8667,20.60848704
8668,20.60374565
8669,20.61121144
8670,20.62960185
8671,20.6329
8672,20.65051728
8673,20.64059321
8674,20.62957497
8675,20.62340432
8676,20.6066972
8677,20.58905873
8678,20.58155556
8679,20.56191423
8680,20.54517404
8681,20.5225858
8682,20.50375801
8683,20.49914198
8684,20.45829625
8685,20.45525376
8686,20.43342378
8687,20.42910251
8688,20.41738786
8689,20.40357313
8690,20.39676657
8691,20.38937593
8692,20.37696757
8693,20.39005156
8694,20.38482072
8695,20.40038059
8696,20.41736358
8697,20.43894444
8698,20.45291084
8699,20.46957931
8700,20.49546321
8701,20.50362162
8702,20.49396049
8703,20.50083427
8704,20.48859372
8705,20.48809506
8706,20.48618704
8707,20.48918609
8708,20.49747531
8709,20.48643368
8710,20.49104877
8711,20.49269322
8712,20.48861173
8713,20.48415279
8714,20.49517999
8715,20.50432778
8716,20.50495707
8717,20.51292963
8718,20.52195594
8719,20.53263765
8720,20.53633983
8721,20.54665652
8722,20.55412691
8723,20.56059444
8724,20.56720986
8725,20.56544321
8726,20.59460123
8727,20.62324691
8728,20.68073918
8729,20.73643863
8730,20.80887094
8731,20.87049499
8732,20.95717531
8733,21.04892344
8734,21.13311969
8735,21.23902321
8736,21.32191614
8737,21.41318494
8738,21.51007914
8739,21.60705707
8740,21.69830127
8741,21.78967654
8742,21.88300335
8743,21.96017289
8744,22.0388481
8745,22.11020988
8746,22.17327716
8747,22.24556259
8748,22.30116111
8749,22.36628527
8750,22.42623951
8751,22.49704938
8752,22.56936296
8753,22.64541594
8754,22.70302593
8755,22.77753116
8756,22.83895247
8757,22.91393638
8758,22.96608177
8759,23.03192217
8760,23.07930669
8761,23.10283614
8762,23.1114729
8763,23.11240256
8764,23.09084264
8765,23.06436728
8766,23.03484668
8767,23.01150873
8768,22.97221296
8769,22.94485711
8770,22.92608614
8771,22.89654309
8772,22.86900768
8773,22.85295919
8774,22.83798711
8775,22.82630654
8776,22.82086826
8777,22.81101852
8778,22.80304665
8779,22.7936321
8780,22.77801358
8781,22.74396818
8782,22.72137223
8783,22.69952308
8784,22.66997901
8785,22.66271049
8786,22.67435464
8787,22.69935901
8788,22.72288675
8789,22.76640123
8790,22.82282504
8791,22.87613522
8792,22.94852896
8793,22.98804812
8794,23.01903492
8795,23.01959537
8796,23.01073086
8797,22.98699751
8798,22.9613559
8799,22.92357996
8800,22.87736914
8801,22.83632538
8802,22.78202588
8803,22.74220902
8804,22.70807099
8805,22.66407595
8806,22.63707619
8807,22.62441138
8808,22.6304142
8809,22.6545166
8810,22.68826605
8811,22.73910815
8812,22.80393519
8813,22.86625029
8814,22.93537779
8815,22.96893051
8816,22.97245459
8817,22.96671206
8818,22.95256173
8819,22.94486294
8820,22.93431914
8821,22.93079852
8822,22.94327593
8823,22.9385143
8824,22.94497134
8825,22.93548272
8826,22.9316149
8827,22.91786793
8828,22.91925494
8829,22.90691762
8830,22.89147372
8831,22.86920301
8832,22.85502963
8833,22.84116296
8834,22.83137315
8835,22.8253413
8836,22.8188759
8837,22.82741642
8838,22.82274225
8839,22.79979303
8840,22.77664777
8841,22.75491617
8842,22.71595037
8843,22.69057568
8844,22.66481102
8845,22.63615
8846,22.63239691
8847,22.65549535
8848,22.68396358
8849,22.72895119
8850,22.77301973
8851,22.83181819
8852,22.88063362
8853,22.91839741
8854,22.93391075
8855,22.93997224
8856,22.93843419
8857,22.91929543
8858,22.89795309
8859,22.87699226
8860,22.83231878
8861,22.80388064
8862,22.76616109
8863,22.73283665
8864,22.70857849
8865,22.68250774
8866,22.65202411
8867,22.64381173
8868,22.65400613
8869,22.67289103
8870,22.71008457
8871,22.74933641
8872,22.80283051
8873,22.86490904
8874,22.89962901
8875,22.93291975
8876,22.94004506
8877,22.93804938
8878,22.92280623
8879,22.90749815
8880,22.87755768
8881,22.82930771
8882,22.79492583
8883,22.75206173
8884,22.68918718
8885,22.63837136
8886,22.59025332
8887,22.53224938
8888,22.47905863
8889,22.42507654
8890,22.38122654
8891,22.33902437
8892,22.30126235
8893,22.26378488
8894,22.23447654
8895,22.20743022
8896,22.16659685
8897,22.1405108
8898,22.11287129
8899,22.08240681
8900,22.04910988
8901,22.02091611
8902,21.98509166
8903,21.96109636
8904,21.93256752
8905,21.91176605
8906,21.88667778
8907,21.8686826
8908,21.85675927
8909,21.82671912
8910,21.81147748
8911,21.80092752
8912,21.78047963
8913,21.7638963
8914,21.75445617
8915,21.74087557
8916,21.72596615
8917,21.70234117
8918,21.68788927
8919,21.66553488
8920,21.65528704
8921,21.64495037
8922,21.64166296
8923,21.62666828
8924,21.6118358
8925,21.60211843
8926,21.59360864
8927,21.58196137
8928,21.57024988
8929,21.55604409
8930,21.54119815
8931,21.52377002
8932,21.51868115
8933,21.50463916
8934,21.5012382
8935,21.48858272
8936,21.47416111
8937,21.46420185
8938,21.45515641
8939,21.45499313
8940,21.44787346
8941,21.43227099
8942,21.42319938
8943,21.42790185
8944,21.41752716
8945,21.39380864
8946,21.38727563
8947,21.37123235
8948,21.36911843
8949,21.35981728
8950,21.36161293
8951,21.36007623
8952,21.36754074
8953,21.37212815
8954,21.38060217
8955,21.39599633
8956,21.40365559
8957,21.3968056
8958,21.39879534
8959,21.40164783
8960,21.40978642
8961,21.41820309
8962,21.41692469
8963,21.42425776
8964,21.43781825
8965,21.41503698
8966,21.39509502
8967,21.38955244
8968,21.37959172
8969,21.37518078
8970,21.35869444
8971,21.34421914
8972,21.33432679
8973,21.32428395
8974,21.31640953
8975,21.31261914
8976,21.30671872
8977,21.29671141
8978,21.2944179
8979,21.28716273
8980,21.28237264
8981,21.27932212
8982,21.27388889
8983,21.26526852
8984,21.25911605
8985,21.25277656
8986,21.24572873
8987,21.2459083
8988,21.23640185
8989,21.23703086
8990,21.23037222
8991,21.22729412
8992,21.21014973
8993,21.20604074
8994,21.1942737
8995,21.18288465
8996,21.1790463
8997,21.1718784
8998,21.17520372
8999,21.17468862
9000,21.17133988
9001,21.17048175
9002,21.16166173
9003,21.15398707
9004,21.15663102
9005,21.16203057
9006,21.16499231
9007,21.15806544
9008,21.15564198
9009,21.14886952
9010,21.12764636
9011,21.12081702
9012,21.11280648
9013,21.10230715
9014,21.11633706
9015,21.14473798
9016,21.19303054
9017,21.24854914
9018,21.29428028
9019,21.36010314
9020,21.42422901
9021,21.50327037
9022,21.58675556
9023,21.66541116
9024,21.75472988
9025,21.83964074
9026,21.93412469
9027,22.02182346
9028,22.11444419
9029,22.19082494
9030,22.25946516
9031,22.33082786
9032,22.40626199
9033,22.47317346
9034,22.55529541
9035,22.6332278
9036,22.69896852
9037,22.76191173
9038,22.83444531
9039,22.91973119
9040,22.98335739
9041,23.02653551
9042,23.05963798
9043,23.06071321
9044,23.06722035
9045,23.07245527
9046,23.07044202
9047,23.05364291
9048,23.0207374
9049,22.98717245
9050,22.95782814
9051,22.93575503
9052,22.90750591
9053,22.88390794
9054,22.85352317
9055,22.82464291
9056,22.7930253
9057,22.8029503
9058,22.7949043
9059,22.79679914
9060,22.81028701
9061,22.81742997
9062,22.8255142
9063,22.83710671
9064,22.84222566
9065,22.85038642
9066,22.85071636
9067,22.87425708
9068,22.8791984
9069,22.90229509
9070,22.90962222
9071,22.93597977
9072,22.93263697
9073,22.92799691
9074,22.91358827
9075,22.91278642
9076,22.89198457
9077,22.89338429
9078,22.88486296
9079,22.87844049
9080,22.87425374
9081,22.85681887
9082,22.83810062
9083,22.80891693
9084,22.77428117
9085,22.73942506
9086,22.71742988
9087,22.69978642
9088,22.67232288
9089,22.65923178
9090,22.62364371
9091,22.60994108
9092,22.62077002
9093,22.63218173
9094,22.64970188
9095,22.65644877
9096,22.65938481
9097,22.65813889
9098,22.68282778
9099,22.68897901
9100,22.70093672
9101,22.72022504
9102,22.75376514
9103,22.78243554
9104,22.79679198
9105,22.81141569
9106,22.81015304
9107,22.82031324
9108,22.85074165
9109,22.85968148
9110,22.88205714
9111,22.88502901
9112,22.87138334
9113,22.84647496
9114,22.8248374
9115,22.81007224
9116,22.80213608
9117,22.76573331
9118,22.75185802
9119,22.75861867
9120,22.73708827
9121,22.74419477
9122,22.73723492
9123,22.72305399
9124,22.71153865
9125,22.70388124
9126,22.69395957
9127,22.68435399
9128,22.68257891
9129,22.67133634
9130,22.66995952
9131,22.6455466
9132,22.63309663
9133,22.62580471
9134,22.60699012
9135,22.59383801
9136,22.59053775
9137,22.59764444
9138,22.62157748
9139,22.66526858
9140,22.7230821
9141,22.79067407
9142,22.84146882
9143,22.87561543
9144,22.88818862
9145,22.88710702
9146,22.88228358
9147,22.8599321
9148,22.83577715
9149,22.80804294
9150,22.76917222
9151,22.74656358
9152,22.70423678
9153,22.69190087
9154,22.66805679
9155,22.65489727
9156,22.62195461
9157,22.60383272
9158,22.60707293
9159,22.62685285
9160,22.66432899
9161,22.69373704
9162,22.76012001
9163,22.82292448
9164,22.88001876
9165,22.92802957
9166,22.94636043
9167,22.94031704
9168,22.92636234
9169,22.90757249
9170,22.87858337
9171,22.83661456
9172,22.79828483
9173,22.76488642
9174,22.71548604
9175,22.66486173
9176,22.62215214
9177,22.57571605
9178,22.52958669
9179,22.46647935
9180,22.42599635
9181,22.37825835
9182,22.34710036
9183,22.3017377
9184,22.26203858
9185,22.23185062
9186,22.1916531
9187,22.1657
9188,22.14518482
9189,22.10800167
9190,22.08310617
9191,22.05395518
9192,22.02241515
9193,22.00409535
9194,21.97370031
9195,21.94668574
9196,21.9198521
9197,21.91131975
9198,21.88244284
9199,21.86254812
9200,21.84034777
9201,21.82487709
9202,21.79733982
9203,21.77535219
9204,21.75546511
9205,21.73312228
9206,21.71210062
9207,21.70178925
9208,21.67593757
9209,21.65305222
9210,21.64399814
9211,21.61132866
9212,21.59997901
9213,21.57560916
9214,21.56591138
9215,21.54137012
9216,21.52857865
9217,21.51472531
9218,21.49834411
9219,21.49130679
9220,21.46487222
9221,21.44897
9222,21.42124049
9223,21.4121537
9224,21.3933781
9225,21.38370777
9226,21.3738289
9227,21.35797593
9228,21.33969434
9229,21.3360466
9230,21.32037778
9231,21.31190528
9232,21.31393395
9233,21.29848111
9234,21.29447065
9235,21.27649198
9236,21.25979877
9237,21.24965839
9238,21.2329303
9239,21.22080459
9240,21.20774506
9241,21.20327988
9242,21.20143912
9243,21.20132776
9244,21.19460341
9245,21.18752647
9246,21.17754902
9247,21.17359967
9248,21.18320459
9249,21.19790556
9250,21.20909841
9251,21.21956358
9252,21.23499753
9253,21.23685928
9254,21.23641911
9255,21.23339877
9256,21.22292901
9257,21.21705185
9258,21.21019012
9259,21.19017222
9260,21.1824684
9261,21.18188248
9262,21.16800003
9263,21.17764938
9264,21.15676882
9265,21.14959667
9266,21.15127654
9267,21.14655593
9268,21.13406856
9269,21.12679382
9270,21.10963617
9271,21.11101665
9272,21.10996667
9273,21.10661169
9274,21.09760991
9275,21.09129544
9276,21.08596854
9277,21.10691692
9278,21.11633889
9279,21.1339487
9280,21.14360988
9281,21.14674164
9282,21.15025957
9283,21.14510898
9284,21.1260195
9285,21.11872991
9286,21.10205926
9287,21.0961877
9288,21.08109723
9289,21.06766878
9290,21.05735339
9291,21.05805679
9292,21.05282654
9293,21.0355642
9294,21.0111009
9295,21.00424286
9296,21.00880711
9297,20.98835986
9298,20.97924337
9299,20.96946179
9300,20.95949346
9301,20.96120988
9302,20.98246756
9303,21.02494475
9304,21.08100896
9305,21.14173528
9306,21.21408854
9307,21.29107185
9308,21.38674685
9309,21.47672927
9310,21.56025494
9311,21.66932939
9312,21.75912412
9313,21.8662179
9314,21.9575879
9315,22.05729946
9316,22.14760123
9317,22.24651309
9318,22.31255484
9319,22.39792377
9320,22.49726665
9321,22.59661812
9322,22.69042963
9323,22.77907247
9324,22.86182506
9325,22.93051989
9326,22.98163981
9327,22.9969784
9328,23.01645746
9329,23.01330952
9330,22.9912737
9331,22.97921417
9332,22.93217123
9333,22.89368456
9334,22.87154417
9335,22.83350185
9336,22.82274446
9337,22.79371543
9338,22.78341519
9339,22.75655001
9340,22.74573827
9341,22.72750712
9342,22.71453051
9343,22.71726828
9344,22.72764418
9345,22.75741848
9346,22.81558701
9347,22.86963911
9348,22.92593151
9349,22.95884847
9350,22.96396677
9351,22.96446427
9352,22.95001489
9353,22.92498704
9354,22.91019574
9355,22.87409136
9356,22.86126261
9357,22.82685372
9358,22.80232475
9359,22.75440277
9360,22.72257196
9361,22.69730124
9362,22.68921914
9363,22.7040192
9364,22.73449744
9365,22.76764007
9366,22.78963546
9367,22.82477498
9368,22.83619444
9369,22.86243586
9370,22.88000265
9371,22.88836882
9372,22.88096146
9373,22.8647358
9374,22.86398086
9375,22.87150618
9376,22.88464903
9377,22.91085086
9378,22.94139322
9379,22.97134877
9380,23.00679312
9381,23.03427222
9382,23.05132257
9383,23.06514911
9384,23.08049593
9385,23.09467002
9386,23.1088148
9387,23.1186232
9388,23.13089506
9389,23.14842196
9390,23.16076914
9391,23.17013148
9392,23.16383152
9393,23.18944877
9394,23.1929923
9395,23.2103664
