time_in_sec,c
22469,3.538888889
22470,3.511111111
22471,3.405555556
22472,3.483333333
22473,3.616666667
22474,3.588888889
22475,3.566666667
22476,3.511111111
22477,3.588888889
22478,3.483333333
22479,3.511111111
22480,3.588888889
22481,3.672222222
22482,3.855555556
22483,4.011111111
22484,3.955555556
22485,3.955555556
22486,3.772222222
22487,3.827777778
22488,3.694444444
22489,3.616666667
22490,3.377777778
22491,3.272222222
22492,3.166666667
22493,3.116666667
22494,3.144444444
22495,3.355555556
22496,3.272222222
22497,3.377777778
22498,3.166666667
22499,3.194444444
22500,2.983333333
22501,2.983333333
22502,2.927777778
22503,2.85
22504,2.877777778
22505,2.905555556
22506,2.955555556
22507,2.927777778
22508,3.033333333
22509,3.011111111
22510,3.061111111
22511,3.088888889
22512,3.166666667
22513,3.166666667
22514,3.355555556
22515,3.461111111
22516,3.433333333
22517,3.377777778
22518,3.3
22519,3.116666667
22520,3.061111111
22521,3.144444444
22522,3.061111111
22523,3.166666667
22524,3.355555556
22525,3.222222222
22526,3.355555556
22527,3.25
22528,3.166666667
22529,3.061111111
22530,3.011111111
22531,3.116666667
22532,3.166666667
22533,3.116666667
22534,3.088888889
22535,3.144444444
22536,3.194444444
22537,3.144444444
22538,2.983333333
22539,3.088888889
22540,3.011111111
22541,3.088888889
22542,3.144444444
22543,3.144444444
22544,3.011111111
22545,3.144444444
22546,3.166666667
22547,3.116666667
22548,3.327777778
22549,3.405555556
22550,3.377777778
22551,3.538888889
22552,3.616666667
22553,3.694444444
22554,3.672222222
22555,3.566666667
22556,3.933333333
22557,4.244444444
22558,3.955555556
22559,4.038888889
22560,3.827777778
22561,3.983333333
22562,4.061111111
22563,4.3
22564,4.866666667
22565,4.816666667
22566,5.438888889
22567,5.233333333
22568,4.894444444
22569,4.477777778
22570,5.022222222
22571,5.694444444
22572,4.844444444
22573,5.333333333
22574,5.794444444
22575,5.588888889
22576,5.844444444
22577,5.511111111
22578,5.844444444
22579,5.972222222
22580,6.277777778
22581,6.277777778
22582,5.716666667
22583,6.027777778
22584,6.227777778
22585,6.966666667
22586,7.366666667
22587,6.988888889
22588,6.938888889
22589,7.672222222
22590,6.761111111
22591,7.244444444
22592,7.066666667
22593,7.644444444
22594,7.366666667
22595,6.738888889
22596,7.016666667
22597,7.038888889
22598,6.866666667
22599,6.988888889
22600,7.166666667
22601,7.894444444
22602,7.416666667
22603,7.494444444
22604,8.272222222
22605,8.366666667
22606,7.822222222
22607,8.172222222
22608,8.466666667
22609,9.238888889
22610,9.433333333
22611,8.244444444
22612,8.988888889
22613,9.211111111
22614,9.705555556
22615,8.716666667
22616,8.766666667
22617,8.888888889
22618,9.533333333
22619,8.594444444
22620,8.816666667
22621,9.066666667
22622,9.805555556
22623,9.138888889
22624,9.116666667
22625,9.483333333
22626,9.827777778
22627,10.29444444
22628,10.1
22629,10.2
22630,10.56666667
22631,10.1
22632,11.68333333
22633,10.78333333
22634,10.83333333
22635,10.32222222
22636,10.53888889
22637,10.53888889
22638,10.1
22639,10.17222222
22640,10
22641,10.32222222
22642,10.63888889
22643,10.83333333
22644,10.49444444
22645,10.97777778
22646,11.37222222
22647,11.95555556
22648,12.62777778
22649,11.37222222
22650,11.2
22651,11.1
22652,11.48888889
22653,11.07777778
22654,10.78333333
22655,11.2
22656,11.27222222
22657,11.2
22658,11.02777778
22659,11.15
22660,11.22222222
22661,11.41666667
22662,11.41666667
22663,11.2
22664,11.12777778
22665,11.22222222
22666,11.07777778
22667,11.07777778
22668,11.1
22669,11.17777778
22670,11.1
22671,11.1
22672,11.05555556
22673,10.93333333
22674,11.02777778
22675,11.05555556
22676,11.05555556
22677,11.05555556
22678,11.00555556
22679,10.88333333
22680,10.86111111
22681,10.81111111
22682,10.78333333
22683,10.68888889
22684,10.71111111
22685,10.61666667
22686,10.63888889
22687,10.66111111
22688,10.58888889
22689,10.63888889
22690,10.63888889
22691,10.71111111
22692,10.56666667
22693,10.58888889
22694,10.49444444
22695,10.51666667
22696,10.51666667
22697,10.51666667
22698,10.53888889
22699,10.46666667
22700,10.51666667
22701,10.53888889
22702,10.56666667
22703,10.61666667
22704,10.58888889
22705,10.58888889
22706,10.61666667
22707,10.61666667
22708,10.61666667
22709,10.56666667
22710,10.56666667
22711,10.51666667
22712,10.56666667
22713,10.49444444
22714,10.41666667
22715,10.41666667
22716,10.34444444
22717,10.17222222
22718,10.07777778
22719,10.07777778
22720,10.07777778
22721,10.12222222
22722,10.24444444
22723,10.24444444
22724,10.2
22725,10.22222222
22726,10.22222222
22727,10.22222222
22728,10.17222222
22729,10.15
22730,10.17222222
22731,10.27222222
22732,10.27222222
22733,10.22222222
22734,10.22222222
22735,10.29444444
22736,10.2
22737,10.12222222
22738,10.17222222
22739,10.17222222
22740,10.15
22741,10.12222222
22742,10.05
22743,9.927777778
22744,9.927777778
22745,9.777777778
22746,9.655555556
22747,9.583333333
22748,9.533333333
22749,9.511111111
22750,9.483333333
22751,9.583333333
22752,9.705555556
22753,9.733333333
22754,9.777777778
22755,9.733333333
22756,9.683333333
22757,9.655555556
22758,9.655555556
22759,9.705555556
22760,9.705555556
22761,9.693518722
22762,9.681481278
22763,9.669444444
22764,9.657408389
22765,9.645370889
22766,9.633333333
22767,9.411111111
22768,9.411111111
22769,9.433333333
22770,9.411111111
22771,9.088888889
22772,9.116666667
22773,9.088888889
22774,9.161111111
22775,9.138888889
22776,9.161111111
22777,9.138888889
22778,9.116666667
22779,9.138888889
22780,9.211111111
22781,9.188888889
22782,9.138888889
22783,9.288888889
22784,9.238888889
22785,9.311111111
22786,9.338888889
22787,9.238888889
22788,9.116666667
22789,9.088888889
22790,9.016666667
22791,8.988888889
22792,8.916666667
22793,8.816666667
22794,8.766666667
22795,8.744444444
22796,8.766666667
22797,8.794444444
22798,8.838888889
22799,8.888888889
22800,8.866666667
22801,8.816666667
22802,8.716666667
22803,8.644444444
22804,8.694444444
22805,8.444444444
22806,8.322222222
22807,8.222222222
22808,8.172222222
22809,8.072222222
22810,8.022222222
22811,7.972222222
22812,7.772222222
22813,7.744444444
22814,7.722222222
22815,7.644444444
22816,7.644444444
22817,7.644444444
22818,7.694444444
22819,7.772222222
22820,7.794444444
22821,7.772222222
22822,7.672222222
22823,7.672222222
22824,7.672222222
22825,7.672222222
22826,7.694444444
22827,7.722222222
22828,7.644444444
22829,7.672222222
22830,7.694444444
22831,7.672222222
22832,7.644444444
22833,7.672222222
22834,7.722222222
22835,7.744444444
22836,7.694444444
22837,7.672222222
22838,7.616666667
22839,7.644444444
22840,7.694444444
22841,7.772222222
22842,7.844444444
22843,7.844444444
22844,7.844444444
22845,7.872222222
22846,7.944444444
22847,7.972222222
22848,8.022222222
22849,8.022222222
22850,8.144444444
22851,8.044444444
22852,8.072222222
22853,8.194444444
22854,8.194444444
22855,8.322222222
22856,8.122222222
22857,8.094444444
22858,8.194444444
22859,8.222222222
22860,8.294444444
22861,8.394444444
22862,8.466666667
22863,8.344444444
22864,8.322222222
22865,8.466666667
22866,8.694444444
22867,9.211111111
22868,9.361111111
22869,9.905555556
22870,9.705555556
22871,10.49444444
22872,10.46666667
22873,8.794444444
22874,9.188888889
22875,10.15
22876,10.2
22877,10.12222222
22878,9.655555556
22879,10.71111111
22880,11.51666667
22881,11.2
22882,10.63888889
22883,10.24444444
22884,10.17222222
22885,9.855555556
22886,10.66111111
22887,11.53888889
22888,11.68333333
22889,12.1
22890,12.26666667
22891,10.86111111
22892,11.58888889
22893,11.25
22894,11.63888889
22895,11.87777778
22896,12.41111111
22897,13.25555556
22898,13.59444444
22899,13.47222222
22900,12.7
22901,13.5
22902,13.92777778
22903,13.76111111
22904,13.83333333
22905,13.92777778
22906,13.76111111
22907,13.64444444
22908,14.43333333
22909,13.76111111
22910,13.59444444
22911,14.81666667
22912,14.41111111
22913,14.28888889
22914,13.66666667
22915,13.83333333
22916,14.91111111
22917,15.12777778
22918,15.46111111
22919,15.34444444
22920,14.83888889
22921,15.15
22922,15.10555556
22923,14.69444444
22924,15.31666667
22925,15.81666667
22926,15.55555556
22927,15.38888889
22928,15.81666667
22929,15.10555556
22930,15.55555556
22931,15.38888889
22932,15.79444444
22933,15.07777778
22934,15.72222222
22935,15.10555556
22936,15.51111111
22937,15.91666667
22938,15.43888889
22939,15.27222222
22940,15.53333333
22941,15.15
22942,15.24444444
22943,15.55555556
22944,15.29444444
22945,15.27222222
22946,15.36666667
22947,15.55555556
22948,15.60555556
22949,15.03333333
22950,15.41111111
22951,15.60555556
22952,15.03333333
22953,14.72222222
22954,15.03333333
22955,14.69444444
22956,14.50555556
22957,14.36111111
22958,14.19444444
22959,14.17222222
22960,14.07222222
22961,14.1
22962,13.97777778
22963,13.97777778
22964,13.83333333
22965,13.81111111
22966,13.78333333
22967,13.71111111
22968,13.61666667
22969,13.57222222
22970,13.47222222
22971,13.4
22972,13.32777778
22973,13.23333333
22974,13.16111111
22975,13.08888889
22976,12.92222222
22977,12.82222222
22978,12.7
22979,12.58333333
22980,12.48333333
22981,12.41111111
22982,12.36666667
22983,12.31666667
22984,12.26666667
22985,12.17222222
22986,12.1
22987,12.02777778
22988,11.97777778
22989,11.90555556
22990,11.83333333
22991,11.76111111
22992,11.76111111
22993,11.68333333
22994,11.61111111
22995,11.56666667
22996,11.53888889
22997,11.53888889
22998,11.51666667
22999,11.51666667
23000,11.46666667
23001,11.46666667
23002,11.41666667
23003,11.37222222
23004,11.34444444
23005,11.25
23006,11.22222222
23007,11.2
23008,11.15
23009,10.97777778
23010,10.88333333
23011,10.88333333
23012,10.71111111
23013,10.53888889
23014,10.34444444
23015,10.24444444
23016,10.02777778
23017,9.855555556
23018,9.633333333
23019,9.161111111
23020,8.494444444
23021,7.944444444
23022,6.838888889
23023,6.305555556
23024,6
23025,5.794444444
23026,5.666666667
23027,5.461111111
23028,5.155555556
23029,4.944444444
23030,4.638888889
23031,4.455555556
23032,4.3
23033,4.138888889
23034,4.061111111
23035,3.672222222
23036,3.644444444
23037,3.538888889
23038,3.3
23039,3.25
23040,2.85
23041,2.611111111
23042,2.394444444
23043,2.261111111
23044,2.155555556
23045,1.994444444
23046,1.805555556
23047,1.616666667
23048,1.533333333
23049,1.561111111
23050,1.505555556
23051,1.427777778
23052,1.427777778
23053,1.477777778
23054,1.45
23055,1.45
23056,1.372222222
23057,1.233333333
23058,1.127777778
23059,1.127777778
23060,1.1
23061,0.877777778
23062,0.961111111
23063,1.044444444
23064,0.877777778
23065,0.822222222
23066,0.822222222
23067,0.661111111
23068,0.522222222
23069,0.577777778
23070,0.494444444
23071,0.522222222
23072,0.355555556
23073,0.244444444
23074,0.05
23075,-0.033333333
23076,-0.088888889
23077,-0.255555556
23078,-0.422222222
23079,-0.588888889
23080,-0.561111111
23081,-0.622222222
23082,-0.677777778
23083,-0.677777778
23084,-0.733333333
23085,-0.927777778
23086,-0.988888889
23087,-0.9
23088,-1.044444444
23089,-1.044444444
23090,-1.127777778
23091,-1.1
23092,-1.1
23093,-1.155555556
23094,-1.327777778
23095,-1.3
23096,-1.383333333
23097,-1.355555556
23098,-1.3
23099,-1.327777778
23100,-1.3
23101,-1.5
23102,-1.472222222
23103,-1.5
23104,-1.611111111
23105,-1.7
23106,-1.672222222
23107,-1.7
23108,-1.872222222
23109,-1.872222222
23110,-1.9
23111,-1.927777778
23112,-1.927777778
23113,-1.9
23114,-1.927777778
23115,-1.927777778
23116,-1.811111111
23117,-1.988888889
23118,-1.783333333
23119,-1.927777778
23120,-1.755555556
23121,-1.872222222
23122,-1.844444444
23123,-1.844444444
23124,-1.811111111
23125,-1.755555556
23126,-1.988888889
23127,-1.783333333
23128,-1.672222222
23129,-1.811111111
23130,-1.3
23131,-1.183333333
23132,-0.588888889
23133,-0.477777778
23134,-0.338888889
23135,-0.366666667
23136,-0.65
23137,-0.988888889
23138,-1.3
23139,-1.583333333
23140,-1.383333333
23141,-1.638888889
23142,-1.583333333
23143,-1.5
23144,-1.411111111
23145,-1.755555556
23146,-1.411111111
23147,-1.527777778
23148,-1.272222222
23149,-1.5
23150,-1.383333333
23151,-0.366666667
23152,-0.227777778
23153,-0.088888889
23154,-0.227777778
23155,-0.65
23156,-0.705555556
23157,0.383333333
23158,-0.116666667
23159,0.077777778
23160,0.383333333
23161,-0.061111111
23162,0.522222222
23163,0.905555556
23164,0.438888889
23165,0.716666667
23166,0.244444444
23167,0.744444444
23168,0.8
23169,1.044444444
23170,1.044444444
23171,1.155555556
23172,1.205555556
23173,1.127777778
23174,0.877777778
23175,1.155555556
23176,0.661111111
23177,1.372222222
23178,1.505555556
23179,1.205555556
23180,1.722222222
23181,1.1
23182,1.75
23183,2.05
23184,1.883333333
23185,1.205555556
23186,1.911111111
23187,1.505555556
23188,1.911111111
23189,2.583333333
23190,2.45
23191,1.833333333
23192,2.127777778
23193,1.883333333
23194,2.316666667
23195,1.994444444
23196,2.583333333
23197,2.583333333
23198,2.638888889
23199,2.611111111
23200,3.25
23201,3.011111111
23202,3.222222222
23203,2.505555556
23204,2.85
23205,3.511111111
23206,2.927777778
23207,3.116666667
23208,3.405555556
23209,3.616666667
23210,3.933333333
23211,3.222222222
23212,3.433333333
23213,3.405555556
23214,4.166666667
23215,3.694444444
23216,3.644444444
23217,3.694444444
23218,2.822222222
23219,3.672222222
23220,3.75
23221,4.116666667
23222,3.983333333
23223,4.194444444
23224,4.138888889
23225,3.905555556
23226,3.644444444
23227,4.011111111
23228,3.905555556
23229,4.061111111
23230,3.933333333
23231,4.4
23232,3.8
23233,4.088888889
23234,3.955555556
23235,4.222222222
23236,3.644444444
23237,4.088888889
23238,3.933333333
23239,3.644444444
23240,4.038888889
23241,3.827777778
23242,3.722222222
23243,3.8
23244,3.588888889
23245,3.327777778
23246,3.511111111
23247,3.433333333
23248,3.433333333
23249,3.405555556
23250,3.194444444
23251,2.877777778
23252,2.555555556
23253,2.638888889
23254,2.638888889
23255,2.611111111
23256,2.316666667
23257,1.911111111
23258,1.75
23259,1.427777778
23260,1.288888889
23261,1.205555556
23262,1.155555556
23263,1.1
23264,0.988888889
23265,0.8
23266,0.744444444
23267,0.633333333
23268,0.55
23269,0.411111111
23270,0.272222222
23271,0.188888889
23272,0.077777778
23273,-0.033333333
23274,-0.033333333
23275,-0.116666667
23276,-0.172222222
23277,-0.311111111
23278,-0.422222222
23279,-0.477777778
23280,-0.588888889
23281,-0.65
23282,-0.761111111
23283,-0.844444444
23284,-0.844444444
23285,-0.927777778
23286,-1.016666667
23287,-1.155555556
23288,-1.272222222
23289,-1.355555556
23290,-1.383333333
23291,-1.5
23292,-1.555555556
23293,-1.7
23294,-1.755555556
23295,-1.783333333
23296,-1.811111111
23297,-1.811111111
23298,-1.955555556
23299,-2.044444444
23300,-2.133333333
23301,-2.133333333
23302,-2.216666667
23303,-2.277777778
23304,-2.333333333
23305,-2.505555556
23306,-2.566666667
23307,-2.594444444
23308,-2.594444444
23309,-2.772222222
23310,-2.888888889
23311,-2.861111111
23312,-2.977777778
23313,-2.944444444
23314,-3.033333333
23315,-3.005555556
23316,-3.183333333
23317,-3.183333333
23318,-3.244444444
23319,-3.244444444
23320,-3.327777778
23321,-3.388888889
23322,-3.3
23323,-3.388888889
23324,-3.45
23325,-3.6
23326,-3.538888889
23327,-3.566666667
23328,-3.566666667
23329,-3.716666667
23330,-3.716666667
23331,-3.688888889
23332,-3.655555556
23333,-3.805555556
23334,-3.744444444
23335,-3.894444444
23336,-3.777777778
23337,-3.744444444
23338,-3.838888889
23339,-3.866666667
23340,-3.838888889
23341,-3.894444444
23342,-3.955555556
23343,-3.866666667
23344,-4.077777778
23345,-4.077777778
23346,-3.955555556
23347,-4.016666667
23348,-3.988888889
23349,-4.016666667
23350,-4.044444444
23351,-4.227777778
23352,-4.138888889
23353,-3.927777778
23354,-3.927777778
23355,-4.138888889
23356,-4.194444444
23357,-4.227777778
23358,-4.105555556
23359,-4.138888889
23360,-4.227777778
23361,-4.227777778
23362,-4.288888889
23363,-4.288888889
23364,-4.35
23365,-4.35
23366,-4.466666667
23367,-4.438888889
23368,-4.5
23369,-4.35
23370,-4.527777778
23371,-4.527777778
23372,-4.561111111
23373,-4.65
23374,-4.711111111
23375,-4.622222222
23376,-4.65
23377,-4.744444444
23378,-4.833333333
23379,-4.894444444
23380,-4.894444444
23381,-4.805555556
23382,-4.772222222
23383,-4.772222222
23384,-4.894444444
23385,-4.894444444
23386,-4.772222222
23387,-4.772222222
23388,-4.744444444
23389,-4.744444444
23390,-4.866666667
23391,-4.833333333
23392,-4.772222222
23393,-4.894444444
23394,-4.894444444
23395,-4.955555556
23396,-4.988888889
23397,-4.955555556
23398,-4.866666667
23399,-4.833333333
23400,-4.955555556
23401,-4.988888889
23402,-4.988888889
23403,-4.988888889
23404,-4.927777778
23405,-4.955555556
23406,-4.927777778
23407,-4.711111111
23408,-4.5
23409,-4.227777778
23410,-3.866666667
23411,-3.744444444
23412,-3.538888889
23413,-3.477777778
23414,-3.511111111
23415,-3.211111111
23416,-2.977777778
23417,-2.944444444
23418,-2.888888889
23419,-2.477777778
23420,-2.188888889
23421,-2.1
23422,-2.016666667
23423,-1.527777778
23424,-1.988888889
23425,-2.133333333
23426,-1.872222222
23427,-1.472222222
23428,-0.988888889
23429,-0.677777778
23430,-0.761111111
23431,-0.705555556
23432,-0.227777778
23433,-0.505555556
23434,-0.116666667
23435,-0.033333333
23436,0.661111111
23437,0.383333333
23438,0.8
23439,1.427777778
23440,1.233333333
23441,1.427777778
23442,1.372222222
23443,1.805555556
23444,1.911111111
23445,2.422222222
23446,3.222222222
23447,2.183333333
23448,2.638888889
23449,2.905555556
23450,2.822222222
23451,3.405555556
23452,3.566666667
23453,4.35
23454,4.222222222
23455,3.116666667
23456,4.116666667
23457,4.611111111
23458,4.583333333
23459,4.716666667
23460,5.077777778
23461,5.383333333
23462,4.972222222
23463,4.922222222
23464,5.666666667
23465,5.283333333
23466,5.283333333
23467,5.438888889
23468,6.077777778
23469,5.411111111
23470,6.027777778
23471,5.411111111
23472,5.716666667
23473,7.244444444
23474,7.116666667
23475,7.294444444
23476,7.722222222
23477,8.044444444
23478,7.316666667
23479,6.633333333
23480,5.922222222
23481,7.544444444
23482,7.594444444
23483,8.172222222
23484,8.022222222
23485,8.766666667
23486,7.616666667
23487,7.494444444
23488,7.772222222
23489,8.144444444
23490,8.194444444
23491,8.866666667
23492,7.616666667
23493,7.444444444
23494,8.222222222
23495,8.322222222
23496,8.916666667
23497,8.938888889
23498,8.966666667
23499,9.483333333
23500,9.138888889
23501,9.161111111
23502,9.683333333
23503,9.827777778
23504,10.15
23505,10.53888889
23506,9.633333333
23507,8.966666667
23508,9.877777778
23509,9.288888889
23510,9.755555556
23511,10.27222222
23512,9.483333333
23513,9.561111111
23514,10.29444444
23515,10.53888889
23516,10.73888889
23517,11.07777778
23518,10.41666667
23519,10.83333333
23520,10.46666667
23521,11.12777778
23522,11.17777778
23523,11.44444444
23524,10.68888889
23525,11.15
23526,10.61666667
23527,10.53888889
23528,10.61666667
23529,10.53888889
23530,10.29444444
23531,10.68888889
23532,11.07777778
23533,10.97777778
23534,10.41666667
23535,10.83333333
23536,10.53888889
23537,10.58888889
23538,10.53888889
23539,10.44444444
23540,10.41666667
23541,10.49444444
23542,10.15
23543,10.17222222
23544,10.22222222
23545,10
23546,9.905555556
23547,9.777777778
23548,9.605555556
23549,9.461111111
23550,9.288888889
23551,9.338888889
23552,9.361111111
23553,9.288888889
23554,8.916666667
23555,8.466666667
23556,8.244444444
23557,7.994444444
23558,7.822222222
23559,7.722222222
23560,7.494444444
23561,7.316666667
23562,7.366666667
23563,7.244444444
23564,7.066666667
23565,6.938888889
23566,6.938888889
23567,6.866666667
23568,6.788888889
23569,6.811111111
23570,6.838888889
23571,6.838888889
23572,6.661111111
23573,6.583333333
23574,6.583333333
23575,6.511111111
23576,6.405555556
23577,6.277777778
23578,6.227777778
23579,6.405555556
23580,6.305555556
23581,6.177777778
23582,6.483333333
23583,6.688888889
23584,6.888888889
23585,7.066666667
23586,7.138888889
23587,7.016666667
23588,6.966666667
23589,6.788888889
23590,6.661111111
23591,6.761111111
23592,6.661111111
23593,6.583333333
23594,6.511111111
23595,6.561111111
23596,6.511111111
23597,6.511111111
23598,6.461111111
23599,6.461111111
23600,6.355555556
23601,6.333333333
23602,6.205555556
23603,6.155555556
23604,6.1
23605,6.177777778
23606,6.205555556
23607,6.1
23608,6.05
23609,6
23610,6.027777778
23611,6.05
23612,6.077777778
23613,6
23614,5.95
23615,5.95
23616,5.9
23617,5.95
23618,5.922222222
23619,5.872222222
23620,5.922222222
23621,5.95
23622,5.844444444
23623,5.872222222
23624,5.95
23625,5.972222222
23626,6
23627,6
23628,5.922222222
23629,5.95
23630,6
23631,6.1
23632,6.05
23633,6.1
23634,6.027777778
23635,5.972222222
23636,5.95
23637,5.95
23638,5.9
23639,5.95
23640,6.027777778
23641,6.177777778
23642,6.277777778
23643,6.383333333
23644,6.433333333
23645,6.483333333
23646,6.583333333
23647,6.688888889
23648,6.788888889
23649,6.711111111
23650,6.761111111
23651,6.866666667
23652,6.916666667
23653,7.038888889
23654,7.066666667
23655,7.194444444
23656,7.194444444
23657,7.266666667
23658,7.244444444
23659,7.038888889
23660,6.938888889
23661,6.711111111
23662,6.483333333
23663,6.1
23664,5.9
23665,5.772222222
23666,5.538888889
23667,5.488888889
23668,5.205555556
23669,5.205555556
23670,4.894444444
23671,4.688888889
23672,4.638888889
23673,4.477777778
23674,4.555555556
23675,4.816666667
23676,4.816666667
23677,4.866666667
23678,4.738888889
23679,4.716666667
23680,4.583333333
23681,4.477777778
23682,4.4
23683,4.505555556
23684,4.638888889
23685,4.738888889
23686,4.816666667
23687,4.866666667
23688,4.866666667
23689,4.894444444
23690,4.944444444
23691,5.022222222
23692,5.077777778
23693,5.155555556
23694,5.333333333
23695,5.644444444
23696,5.694444444
23697,5.694444444
23698,5.872222222
23699,6.277777778
23700,6.611111111
23701,6.916666667
23702,7.244444444
23703,7.366666667
23704,7.594444444
23705,7.794444444
23706,7.944444444
23707,8.044444444
23708,8.194444444
23709,8.494444444
23710,8.616666667
23711,8.766666667
23712,8.838888889
23713,8.938888889
23714,9.016666667
23715,9.238888889
23716,9.411111111
23717,9.805555556
23718,10.1
23719,10.66111111
23720,11.02777778
23721,11.37222222
23722,11.53888889
23723,11.61111111
23724,11.61111111
23725,11.66111111
23726,11.68333333
23727,11.85555556
23728,12.02777778
23729,11.95555556
23730,12.21666667
23731,12.43888889
23732,12.43888889
23733,12.67777778
23734,13.03888889
23735,13.16111111
23736,13.68888889
23737,13.90555556
23738,14.62222222
23739,14.76666667
23740,14.96111111
23741,15.55555556
23742,15.93888889
23743,16.17777778
23744,16.38888889
23745,16.65555556
23746,16.98888889
23747,17.41666667
23748,17.34444444
23749,17.36666667
23750,17.10555556
23751,17.22222222
23752,17.43888889
23753,17.46111111
23754,17.58333333
23755,17.65555556
23756,18.01111111
23757,18.31666667
23758,18.27222222
23759,18.77222222
23760,18.91111111
23761,18.93888889
23762,19.03333333
23763,18.93888889
23764,19.31666667
23765,19.48333333
23766,19.17222222
23767,19.74444444
23768,20.1
23769,20.24444444
23770,20.72222222
23771,20.55555556
23772,20.72222222
23773,20.67222222
23774,20.7
23775,21.00555556
23776,21.07777778
23777,21.38888889
23778,21.53333333
23779,21.93888889
23780,22.15555556
23781,21.60555556
23782,22.06111111
23783,21.84444444
23784,22.22777778
23785,22.58333333
23786,22.36666667
23787,22.15555556
23788,22.17777778
23789,22.43888889
23790,22.56111111
23791,23.01666667
23792,23.18333333
23793,23.32777778
23794,23.30555556
23795,22.87222222
23796,23.20555556
23797,23.25555556
23798,22.94444444
23799,22.92222222
23800,23.20555556
23801,23.23333333
23802,23.4
23803,23.30555556
23804,23.27777778
23805,23.18333333
23806,23.23333333
23807,23.45
23808,23.73888889
23809,23.56666667
23810,23.52222222
23811,23.49444444
23812,23.76111111
23813,24.21666667
23814,24.05
23815,23.88333333
23816,23.71111111
23817,23.49444444
23818,23.76111111
23819,23.47222222
23820,23.32777778
23821,23.52222222
23822,23.47222222
23823,23.30555556
23824,23.35
23825,23.23333333
23826,23.06666667
23827,22.87222222
23828,22.75
23829,22.65555556
23830,22.56111111
23831,22.41666667
23832,22.3
23833,22.2
23834,22.08333333
23835,22.01111111
23836,21.93888889
23837,21.91666667
23838,21.72222222
23839,21.57777778
23840,21.48333333
23841,21.36666667
23842,21.41111111
23843,21.27222222
23844,21.2
23845,21.12777778
23846,20.98333333
23847,20.98333333
23848,20.91111111
23849,20.91111111
23850,20.81666667
23851,20.7
23852,20.88888889
23853,20.86666667
23854,20.81666667
23855,20.88888889
23856,20.83888889
23857,20.77222222
23858,20.74444444
23859,20.7
23860,20.65
23861,20.65
23862,20.65
23863,20.6
23864,20.6
23865,20.48333333
23866,20.53333333
23867,20.55555556
23868,20.53333333
23869,20.62777778
23870,20.48333333
23871,20.26666667
23872,20.31666667
23873,20.36666667
23874,20.26666667
23875,20.15
23876,20.05555556
23877,19.96111111
23878,19.86666667
23879,19.79444444
23880,19.79444444
23881,19.7
23882,19.77222222
23883,19.65
23884,19.48333333
23885,19.38888889
23886,19.38888889
23887,19.29444444
23888,19.15
23889,19.17222222
23890,19.17222222
23891,19.17222222
23892,19.2
23893,19.10555556
23894,19.01111111
23895,18.98333333
23896,18.86666667
23897,18.72222222
23898,18.7
23899,18.7
23900,18.7
23901,18.65
23902,18.57777778
23903,18.55555556
23904,18.57777778
23905,18.48333333
23906,18.36666667
23907,18.25
23908,18.2
23909,18.25
23910,18.31666667
23911,18.31666667
23912,18.31666667
23913,18.27222222
23914,18.25
23915,18.25
23916,18.34444444
23917,18.46111111
23918,18.46111111
23919,18.51111111
23920,18.47963122
23921,18.44814722
23922,18.41666667
23923,18.38888889
23924,18.34444444
23925,18.29444444
23926,18.29444444
23927,18.2
23928,18.2
23929,18.22222222
23930,18.25
23931,18.2
23932,18.17777778
23933,18.2
23934,18.22222222
23935,18.08333333
23936,18.05555556
23937,18.15
23938,17.88888889
23939,17.7
23940,17.58333333
23941,17.72222222
23942,17.7
23943,17.62777778
23944,17.67777778
23945,17.7
23946,17.67777778
23947,17.77222222
23948,17.77222222
23949,17.67777778
23950,17.60555556
23951,17.62777778
23952,17.7
23953,17.75
23954,17.77222222
23955,17.75
23956,17.67777778
23957,17.43888889
23958,17.43888889
23959,17.51111111
23960,17.41666667
23961,17.43888889
23962,17.34444444
23963,17.43888889
23964,17.46111111
23965,17.46111111
23966,17.38888889
23967,17.38888889
23968,17.46111111
23969,17.43888889
23970,17.43888889
23971,17.46111111
23972,17.43888889
23973,17.34444444
23974,17.27222222
23975,17.27222222
23976,17.27222222
23977,17.2
23978,17.2
23979,17.17777778
23980,17.12777778
23981,17.08333333
23982,17.12777778
23983,17.2
23984,17.15555556
23985,17.12777778
23986,17.17777778
23987,17.2
23988,17.27222222
23989,17.22222222
23990,17.2
23991,17.2
23992,17.2
23993,17.32222222
23994,17.41666667
23995,17.46111111
23996,17.53333333
23997,17.65555556
23998,17.77222222
23999,17.84444444
24000,17.98333333
24001,18.25
24002,18.36666667
24003,18.36666667
24004,18.57777778
24005,18.86666667
24006,19.03333333
24007,19.03333333
24008,19.24444444
24009,19.27222222
24010,19.41111111
24011,19.46111111
24012,19.65
24013,19.46111111
24014,19.57777778
24015,19.62777778
24016,20.05555556
24017,20.36666667
24018,20.22222222
24019,20.36666667
24020,20.72222222
24021,21.12777778
24022,21.29444444
24023,21.34444444
24024,21.00555556
24025,21.00555556
24026,21.15
24027,20.83888889
24028,21.10555556
24029,21.31666667
24030,21.41111111
24031,21.07777778
24032,20.86666667
24033,20.93888889
24034,21.03333333
24035,20.86666667
24036,21.03333333
24037,21.43888889
